建商營造,歷年案件,裁判日期,裁判案由,裁判字號
士林開發,47,107.08.14,履行協議書,臺灣高等法院 106 年度 重上 字第 103 號民事判決
士林開發,47,107.08.10,給付工程款,臺灣桃園地方法院 107 年度 建 字第 81 號民事裁定
士林開發,47,106.11.30,清償借款,臺灣臺北地方法院 106 年度 重訴 字第 1046 號民事判決
士林開發,47,105.11.30,公示催告,臺灣士林地方法院 105 年度 司催 字第 732 號民事裁定
士林開發,47,105.06.21,破產宣告,臺灣花蓮地方法院 104 年度 破更一 字第 1 號民事裁定
信升昌營造,4,107.10.04,除權判決（票據）,臺灣臺北地方法院 107 年度 除 字第 1128 號民事判決
信升昌營造,4,107.05.08,公示催告,臺灣臺北地方法院 107 年度 司催 字第 690 號民事裁定
信升昌營造,4,92.01.23,空氣污染防制法,最高行政法院 92 年度 裁 字第 119 號裁定
信升昌營造,4,90.12.25,空氣污染防制法,高雄高等行政法院 90 年度 訴 字第 1823 號裁定
大業欣,2,111.03.30,聲請撤銷扣押,臺灣高等法院 111 年度 抗 字第 330 號刑事裁定
大業欣,2,111.01.25,聲請撤銷扣押,臺灣桃園地方法院 110 年度 聲撤扣 字第 6 號刑事裁定
國賓大建設,5,111.07.14,都市更新,臺北高等行政法院 110 年度 訴 字第 938 號判決
國賓大建設,5,110.12.08,都市更新,臺北高等行政法院 110 年度 訴 字第 938 號裁定
國賓大建設,5,109.08.25,傷害,臺灣高等法院 109 年度 上易 字第 1081 號刑事判決
國賓大建設,5,109.05.01,傷害,臺灣臺北地方法院 108 年度 易 字第 481 號刑事判決
國賓大建設,5,108.03.27,偽造有價證券等,臺灣士林地方法院 107 年度 審訴 字第 694 號刑事判決
金鑽號,4,109.05.20,支付命令,臺灣臺北地方法院 109 年度 司促 字第 7552 號民事裁定
金鑽號,4,105.06.30,侵權行為損害賠償,臺灣新北地方法院 103 年度 重訴 字第 812 號民事判決
金鑽號,4,99.06.24,公平交易法,最高行政法院 99 年度 裁 字第 1439 號裁定
金鑽號,4,99.03.11,公平交易法,臺北高等行政法院 98 年度 訴 字第 2215 號判決
根基營造,540,111.07.13,請求給付工程款,最高法院 111 年度 台上 字第 586 號民事判決
根基營造,540,111.07.05,返還擔保物,臺灣高等法院 111 年度 聲 字第 200 號民事裁定
根基營造,540,111.06.29,給付工程顧問費,臺灣高等法院 109 年度 重上更一 字第 220 號民事判決
根基營造,540,111.06.24,妨害秘密等,臺灣臺北地方法院 111 年度 審訴 字第 854 號刑事判決
根基營造,540,111.06.13,廢棄物清理法,臺灣新北地方法院 111 年度 訴緝 字第 4 號刑事判決
根基營造,540,111.05.31,過失傷害致重傷,臺灣士林地方法院 110 年度 易 字第 406 號刑事判決
根基營造,540,111.04.18,返還所有物等,臺灣臺北地方法院 111 年度 訴 字第 1935 號民事裁定
根基營造,540,110.12.29,給付工程款,臺灣臺北地方法院 107 年度 建 字第 335 號民事判決
根基營造,540,110.12.14,確定訴訟費用額,臺灣臺中地方法院 110 年度 司聲 字第 1727 號民事裁定
根基營造,540,110.12.03,損害賠償等,臺灣新北地方法院 109 年度 訴 字第 2028 號民事判決
根基營造,540,110.09.30,損害賠償,臺灣臺中地方法院 107 年度 建 字第 100 號民事判決
根基營造,540,110.09.30,損害賠償,臺灣桃園地方法院 109 年度 建 字第 20 號民事判決
根基營造,540,110.08.25,給付工程款,臺灣高等法院 108 年度 上 字第 616 號民事判決
根基營造,540,110.03.30,給付工程款,臺灣高等法院 臺中分院 109 年度 建上 字第 34 號民事判決
根基營造,540,110.03.10,違反貪污治罪條例等,臺灣高等法院 臺南分院 108 年度 上訴 字第 1304 號刑事判決
根基營造,540,109.12.28,返還代墊款,臺灣臺中地方法院 108 年度 訴 字第 2290 號民事判決
根基營造,540,109.11.25,確定訴訟費用額,臺灣臺北地方法院 109 年度 司聲 字第 817 號民事其他文書
根基營造,540,109.11.20,給付工程款等,臺灣臺北地方法院 107 年度 建 字第 159 號民事判決
根基營造,540,109.11.18,確認支票債權不存在等,臺灣臺北地方法院 108 年度 重訴 字第 1027 號民事判決
根基營造,540,109.10.14,給付價金,臺灣高等法院 109 年度 重上 字第 232 號民事判決
連元營造,15,107.03.21,依職權裁定確定訴訟費用額,臺灣臺北地方法院 107 年度 司他 字第 25 號民事裁定
連元營造,15,106.11.23,恐嚇,臺灣高等法院 106 年度 上易 字第 1628 號刑事判決
連元營造,15,106.09.21,訴訟救助,臺灣高等法院 106 年度 勞聲 字第 33 號民事裁定
連元營造,15,106.07.27,損害賠償,臺灣臺北地方法院 104 年度 勞訴 字第 268 號民事判決
連元營造,15,106.05.22,恐嚇取財,臺灣臺北地方法院 105 年度 易 字第 925 號刑事判決
連元營造,15,106.05.11,恐嚇,臺灣高等法院 106 年度 上易 字第 34 號刑事判決
連元營造,15,105.11.15,恐嚇取財,臺灣臺北地方法院 105 年度 易 字第 44 號刑事判決
連元營造,15,105.10.31,損害賠償,臺灣臺北地方法院 104 年度 勞訴 字第 268 號民事裁定
連元營造,15,104.12.09,損害賠償,臺灣臺北地方法院 104 年度 勞訴 字第 268 號民事裁定
連元營造,15,103.07.18,恐嚇,臺灣高等法院 103 年度 上易 字第 945 號刑事判決
連元營造,15,103.03.31,恐嚇取財,臺灣臺北地方法院 102 年度 易 字第 1023 號刑事判決
連元營造,15,100.11.24,債務不履行損害賠償,臺灣臺北地方法院 100 年度 建 字第 83 號民事判決
連元營造,15,100.11.10,政府採購法,臺北高等行政法院 100 年度 訴 字第 343 號判決
連元營造,15,99.06.14,確認債權存在,臺灣臺北地方法院 99 年度 補 字第 52 號民事裁定
連元營造,15,99.02.12,過失致死,臺灣新北地方法院 99 年度 簡 字第 435 號刑事判決
璞園團隊-璞永建設,1,110.07.23,聲請變更捐助暨組織章程,臺灣新北地方法院 110 年度 法 字第 10 號民事裁定
興億營造,29,110.07.27,支付命令,臺灣桃園地方法院 110 年度 促 字第 6351 號民事其他文書
興億營造,29,110.05.25,支付命令,臺灣桃園地方法院 110 年度 促 字第 6351 號民事裁定
興億營造,29,110.05.24,給付貨款,臺灣花蓮地方法院 110 年度 訴 字第 120 號民事裁定
興億營造,29,110.04.01,給付貨款,臺灣花蓮地方法院 110 年度 補 字第 69 號民事裁定
興億營造,29,110.01.18,支付命令,臺灣花蓮地方法院 110 年度 司促 字第 50 號民事其他文書
興億營造,29,109.11.04,給付工程款,臺灣高等法院 106 年度 建上 字第 58 號民事判決
興億營造,29,109.08.05,履行契約,臺灣高等法院 108 年度 重上 字第 887 號民事判決
興億營造,29,109.06.09,聲請交付審判,臺灣桃園地方法院 108 年度 聲判 字第 65 號刑事裁定
興億營造,29,109.05.11,返還溢領工程款,臺灣桃園地方法院 107 年度 建 字第 26 號民事裁定
興億營造,29,109.05.11,返還溢領工程款,臺灣桃園地方法院 107 年度 建 字第 26 號民事裁定
興億營造,29,109.04.10,返還溢領工程款,臺灣桃園地方法院 107 年度 建 字第 26 號民事判決
興億營造,29,108.06.27,給付工程款,臺灣苗栗地方法院 108 年度 建 字第 2 號民事判決
興億營造,29,108.05.31,請求損害賠償,臺灣臺中地方法院 108 年度 中簡附民 字第 38 號刑事裁定
興億營造,29,106.05.31,給付工程款,臺灣基隆地方法院 104 年度 建 字第 26 號民事判決
興億營造,29,100.03.30,毀棄損壞,臺灣臺中地方法院 100 年度 易 字第 1006 號刑事判決
興億營造,29,100.02.10,營業稅,最高行政法院 100 年度 裁 字第 368 號裁定
興億營造,29,99.12.03,營業稅,臺北高等行政法院 99 年度 簡 字第 734 號裁定
興億營造,29,98.04.15,再審之訴,臺灣新北地方法院 98 年度 再易 字第 6 號民事裁定
興億營造,29,98.03.23,聲請交付審判,臺灣臺北地方法院 98 年度 聲判 字第 3 號刑事裁定
興億營造,29,96.01.18,侵權行為損害賠償,臺灣新北地方法院 95 年度 重訴 字第 493 號民事判決
億揚建設,4,105.10.20,除權判決,臺灣桃園地方法院 105 年度 除 字第 294 號民事判決
億揚建設,4,105.03.24,公示催告,臺灣桃園地方法院 105 年度 司催 字第 168 號民事裁定
億揚建設,4,105.03.16,公示催告,臺灣桃園地方法院 105 年度 司催 字第 168 號民事裁定
億揚建設,4,105.03.16,公示催告,臺灣桃園地方法院 105 年度 司催 字第 168 號民事裁定
金藏營造,53,111.08.02,聲請交付審判,臺灣臺北地方法院 110 年度 聲判 字第 204 號刑事裁定
金藏營造,53,111.02.09,支付命令,臺灣臺北地方法院 111 年度 司促 字第 1414 號民事裁定
金藏營造,53,110.09.17,除權判決（票據）,臺灣臺北地方法院 110 年度 除 字第 1290 號民事判決
金藏營造,53,110.04.28,公示催告,臺灣臺北地方法院 110 年度 司催 字第 619 號民事裁定
金藏營造,53,108.05.31,給付工程款等,臺灣臺北地方法院 107 年度 建 字第 351 號民事裁定
金藏營造,53,108.05.31,給付工程款等,臺灣臺北地方法院 107 年度 建 字第 351 號民事判決
金藏營造,53,108.01.10,返還買賣價金,臺灣高等法院 107 年度 消上 字第 18 號民事判決
金藏營造,53,107.07.31,返還買賣價金,臺灣臺北地方法院 106 年度 消 字第 18 號民事判決
金藏營造,53,107.06.28,給付貨款,臺灣臺北地方法院 106 年度 訴 字第 401 號民事判決
金藏營造,53,107.03.26,給付工程款,臺灣臺北地方法院 107 年度 建 字第 127 號民事裁定
金藏營造,53,106.11.30,支付命令,臺灣臺北地方法院 106 年度 司促 字第 19314 號民事其他文書
金藏營造,53,106.06.05,商業會計法等,臺灣新北地方法院 106 年度 重訴緝 字第 1 號刑事判決
金藏營造,53,105.10.07,請求不當得利,最高法院 105 年度 台上 字第 1708 號民事判決
金藏營造,53,105.03.31,貪污治罪條例等,臺灣高等法院 104 年度 上重訴 字第 13 號刑事判決
金藏營造,53,104.11.13,清償債務,臺灣臺北地方法院 104 年度 重訴 字第 275 號民事判決
金藏營造,53,104.06.23,不當得利等,臺灣高等法院 104 年度 重上更(一) 字第 20 號民事判決
金藏營造,53,104.06.11,支付命令,臺灣臺北地方法院 104 年度 司促 字第 11257 號民事其他文書
金藏營造,53,104.03.26,商業會計法等,臺灣臺北地方法院 101 年度 訴 字第 582 號刑事判決
金藏營造,53,104.03.26,貪污等,臺灣臺北地方法院 95 年度 重訴 字第 18 號刑事判決
金藏營造,53,104.01.22,不當得利等,最高法院 104 年度 台上 字第 127 號民事判決
君壘建設,4,102.11.29,返還不當得利,臺灣高等法院 100 年度 上易 字第 985 號民事裁定
君壘建設,4,100.08.31,返還不當得利,臺灣臺北地方法院 99 年度 訴 字第 4119 號民事判決
君壘建設,4,99.06.28,返還不當得利,臺灣新北地方法院 99 年度 訴 字第 1173 號民事裁定
君壘建設,4,98.03.24,除權判決,臺灣臺北地方法院 98 年度 除 字第 506 號民事判決
全盈建設,1,98.05.27,返還價金等,臺灣臺北地方法院 97 年度 訴 字第 3198 號民事裁定
嘉源建設,1,107.06.04,更生事件,臺灣臺北地方法院 107 年度 消債更 字第 109 號民事裁定
樹盛營造,36,110.03.30,給付罰金,臺灣基隆地方法院 107 年度 建 字第 12 號民事判決
樹盛營造,36,109.09.07,本票裁定,臺灣臺北地方法院 109 年度 司票 字第 16054 號民事裁定
樹盛營造,36,105.11.16,違反貪污治罪條例,最高法院 105 年度 台上 字第 3010 號刑事判決
樹盛營造,36,105.08.31,有關人民團體事務,臺北高等行政法院 105 年度 訴 字第 739 號判決
樹盛營造,36,105.07.13,懲戒,公務員懲戒委員會 105 年度 鑑 字第 13816 號公懲判決
樹盛營造,36,105.04.14,貪污治罪條例,臺灣高等法院 103 年度 上訴 字第 2846 號刑事判決
樹盛營造,36,103.08.20,貪污,臺灣臺北地方法院 102 年度 訴 字第 267 號刑事判決
樹盛營造,36,98.04.09,請求履行契約,最高法院 98 年度 台上 字第 616 號民事判決
樹盛營造,36,97.11.13,損害賠償,最高法院 97 年度 台上 字第 2394 號民事判決
樹盛營造,36,97.09.23,履行契約,臺灣高等法院 97 年度 上更(三) 字第 19 號民事判決
樹盛營造,36,97.09.17,損害賠償,臺灣高等法院 臺中分院 96 年度 建上更(三) 字第 15 號民事裁定
樹盛營造,36,97.07.09,損害賠償,臺灣高等法院 臺中分院 96 年度 建上更(三) 字第 15 號民事判決
樹盛營造,36,97.05.07,損害賠償,臺灣高等法院 臺中分院 96 年度 建上更(三) 字第 15 號民事裁定
樹盛營造,36,96.12.26,履行契約,最高法院 96 年度 台上 字第 2884 號民事判決
樹盛營造,36,96.11.22,偽造有價證券,臺灣臺南地方法院 95 年度 訴 字第 987 號刑事判決
樹盛營造,36,96.02.01,損害賠償,最高法院 96 年度 台上 字第 265 號民事判決
樹盛營造,36,95.11.21,履行契約,臺灣高等法院 94 年度 上更(二) 字第 98 號民事判決
樹盛營造,36,95.08.29,損害賠償,臺灣高等法院 臺中分院 94 年度 建上更(二) 字第 9 號民事判決
樹盛營造,36,94.10.21,損害賠償,最高法院 94 年度 台上 字第 1950 號民事判決
樹盛營造,36,94.07.14,履行契約,最高法院 94 年度 台上 字第 1292 號民事判決
元洲營造,20,102.07.11,違反貪污治罪條例等,臺灣高等法院 臺南分院 100 年度 重上更(一) 字第 152 號刑事判決
元洲營造,20,99.07.27,違反貪污治罪條例等,臺灣高等法院 臺南分院 97 年度 上訴 字第 1258 號刑事判決
元洲營造,20,98.01.17,訴訟救助,臺灣臺北地方法院 97 年度 簡抗 字第 15 號民事裁定
元洲營造,20,98.01.16,證券交易法,臺灣高等法院 96 年度 上重更(一) 字第 9 號刑事判決
元洲營造,20,97.08.15,貪污,臺灣雲林地方法院 91 年度 訴 字第 348 號刑事判決
元洲營造,20,96.05.10,損害賠償,臺灣士林地方法院 95 年度 簡上 字第 139 號民事判決
元洲營造,20,95.06.22,營利事業所得稅,最高行政法院 95 年度 判 字第 948 號判決
元洲營造,20,95.04.13,損害賠償,臺灣臺北地方法院 91 年度 重訴 字第 102 號民事判決
元洲營造,20,94.07.20,證券交易法,臺灣高等法院 93 年度 上重訴 字第 89 號刑事判決
元洲營造,20,93.12.31,營利事業所得稅,臺北高等行政法院 92 年度 訴 字第 3858 號判決
