index,lat,lon,市,區,里,鄰,路,街,段,巷,弄,號,Build case
台北市南港區東新街118巷45號,25.04606,121.5889,台北市,南港區,成福里,,,東新街,,118巷,,45號,
台北市南港區東新街118巷47號,25.04608,121.58891,台北市,南港區,成福里,,,東新街,,118巷,,47號,
台北市南港區東新街118巷51號,25.04608,121.58899,台北市,南港區,成福里,,,東新街,,118巷,,51號,
台北市南港區東新街118巷53號,25.04614,121.5891,台北市,南港區,成福里,,,東新街,,118巷,,53號,
台北市南港區東新街118巷55號,25.04616,121.58912,台北市,南港區,成福里,,,東新街,,118巷,,55號,
台北市南港區東新街118巷57號,25.04615,121.58914,台北市,南港區,成福里,,,東新街,,118巷,,57號,
台北市南港區東新街118巷61號,25.04597,121.58922,台北市,南港區,成福里,,,東新街,,118巷,,61號,
台北市南港區東新街118巷63號,25.04598,121.58926,台北市,南港區,成福里,,,東新街,,118巷,,63號,
台北市南港區東新街118巷67號,25.04599,121.5893,台北市,南港區,成福里,,,東新街,,118巷,,67號,
台北市南港區東新街118巷69號,25.04605,121.58944,台北市,南港區,成福里,,,東新街,,118巷,,69號,
台北市南港區東新街118巷75號,25.04606,121.58951,台北市,南港區,成福里,,,東新街,,118巷,,75號,
台北市南港區東新街118巷77號,25.0459,121.58953,台北市,南港區,成福里,,,東新街,,118巷,,77號,
台北市南港區東新街118巷79號,25.04588,121.58956,台北市,南港區,成福里,,,東新街,,118巷,,79號,
台北市南港區東新街118巷85號,25.04583,121.58985,台北市,南港區,成福里,,,東新街,,118巷,,85號,
台北市南港區東新街118巷89號,25.04579,121.58984,台北市,南港區,成福里,,,東新街,,118巷,,89號,
台北市南港區東新街118巷91號,25.04577,121.58985,台北市,南港區,成福里,,,東新街,,118巷,,91號,
台北市南港區東新街122號,25.04647,121.58854,台北市,南港區,成福里,,,東新街,,,,122號,
台北市南港區東新街126號,25.0465,121.5888,台北市,南港區,成福里,,,東新街,,,,126號,
台北市南港區東新街128號,25.0465,121.5888,台北市,南港區,成福里,,,東新街,,,,128號,
台北市南港區東新街130號,25.04651,121.58864,台北市,南港區,成福里,,,東新街,,,,130號,
台北市南港區東新街136號,25.04654,121.58872,台北市,南港區,成福里,,,東新街,,,,136號,
台北市南港區東新街138號,25.04653,121.58874,台北市,南港區,成福里,,,東新街,,,,138號,
台北市南港區東新街140號,25.0465,121.5888,台北市,南港區,成福里,,,東新街,,,,140號,
台北市南港區東新街142號,24.99712,121.48592,台北市,南港區,,,,東新街,,,,142號,
台北市南港區東新街146號,25.046512,121.588893,台北市,南港區,成福里,,,東新街,,,,146號,
台北市南港區東新街148號,25.04634,121.58952,台北市,南港區,成福里,,,東新街,,,,148號,
台北市南港區東新街150號,25.04653,121.5889,台北市,南港區,成福里,,,東新街,,,,150號,
台北市南港區東新街168巷22號,25.04601,121.58978,台北市,南港區,成福里,,,東新街,,168巷,,22號,
台北市南港區東新街168巷24號,25.046,121.58978,台北市,南港區,成福里,,,東新街,,168巷,,24號,
台北市南港區東新街180巷11號,25.04537,121.59435,台北市,南港區,新光里,,,東新街,,180巷,,11號,
台北市南港區東新街180巷5號,25.045874,121.593698,台北市,南港區,新光里,,,東新街,,180巷,,5號,
台北市南港區東新街180巷9號,25.04546,121.59431,台北市,南港區,新光里,,,東新街,,180巷,,9號,
台北市南港區東新街92之1號,25.04628,121.58738,台北市,南港區,成福里,,,東新街,,,,92號,
台北市南港區東新街92號,24.99712,121.48592,台北市,南港區,,,,東新街,,,,92號,
台北市南港區東新街96號,25.0464,121.58749,台北市,南港區,成福里,,,東新街,,,,96號,
台北市南港區東新里興南街,25.05771,121.60443,台北市,南港區,東新里,,,興南街,,,,,
台北市南港區東明街108巷12號,25.05418,121.601,台北市,南港區,東明里,,,東明街,,108巷,,12號,
台北市南港區東明街108巷3號,25.05433,121.60131,台北市,南港區,東明里,,,東明街,,108巷,,3號,
台北市南港區東明街108巷5號,25.05437,121.60151,台北市,南港區,東明里,,,東明街,,108巷,,5號,
台北市南港區東明街111號,25.05473,121.60044,台北市,南港區,東新里,,,東明街,,,,111號,
台北市南港區東明街123,25.05605,121.60576,台北市,南港區,南港里,,,東明街,,,,,
台北市南港區東明街123巷,25.05528,121.60043,台北市,南港區,東新里,,,東明街,,123巷,,,
